Participant_ID,User Valence,User Arousal,Video Type,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_VHF,peak_number,peak_amplitude,signal_power,med_abs_dev,band_power,rms,Label_1
P14,6.0,7.0,CP4,789.8884791689327,1350.909090909091,540.6073224219933,809.2041946081524,0.4001803867188375,0.5847088338397214,1220.0,444.78,0.3645737704918033,620.0,95.45454545454544,95.45454545454544,117.1875,11.0,0.0010698430377564,16.0,0.0006381661554351,0.0013265645488169,0.2352560028000001,0.0149344492588717,5.146615844958866,1
P14,6.0,7.0,CP4,927.0429847920612,1253.3333333333333,639.2024015481541,947.7712570716762,0.5100019161288464,0.7396619559511127,1180.0,415.128,0.3518033898305084,540.0,91.66666666666666,91.66666666666666,718.75,8.0,0.0006865577021417,16.0,0.0006381661554351,0.0013265645488169,0.2352560028000001,0.0149344492588717,5.146615844958866,1
P14,6.0,7.0,CP4,784.0408152641035,1138.4615384615386,522.3002378532279,798.992699173987,0.4587772359521596,0.6886844998941448,1080.0,622.692,0.5765666666666667,840.0,88.46153846153845,92.3076923076923,679.6875,8.666666666666666,0.0160017503035015,16.0,0.0006381661554351,0.0013265645488169,0.2352560028000001,0.0149344492588717,5.146615844958866,1
P14,6.0,7.0,EN2,1498.9329538041386,1828.235294117647,915.834559937804,1544.642353426838,0.5009391093610897,0.819879672286691,1360.0,415.128,0.3052411764705882,1240.0,88.23529411764706,88.23529411764706,281.25,5.666666666666667,0.0004659040853873,21.0,0.0011667168624427,0.0090298876882457,0.2932360410000008,0.0362275349104041,6.369531813382415,4
P14,6.0,7.0,EN2,839.6951827895645,1153.8461538461538,589.1490604122317,856.4484806455084,0.5105958523572676,0.7277358250842892,1140.0,563.3879999999999,0.4941999999999999,650.0,84.61538461538461,92.3076923076923,398.4375,6.5,0.0086965541459323,21.0,0.0011667168624427,0.0090298876882457,0.2932360410000008,0.0362275349104041,6.369531813382415,4
P14,6.0,7.0,EN2,849.4276147661275,1274.7826086956522,724.6621128951152,869.255540566291,0.5684593655043536,0.666331348554602,1200.0,593.04,0.4942,800.0,86.95652173913044,95.65217391304348,78.125,11.5,0.0002183560255382,21.0,0.0011667168624427,0.0090298876882457,0.2932360410000008,0.0362275349104041,6.369531813382415,4
P14,6.0,7.0,EN2,659.9724512156824,1255.6521739130435,457.6205860650434,675.3777201944589,0.3644485276833794,0.5256013288767554,1360.0,415.128,0.3052411764705882,440.0,91.30434782608695,95.65217391304348,679.6875,7.666666666666667,0.0018454594910882,21.0,0.0011667168624427,0.0090298876882457,0.2932360410000008,0.0362275349104041,6.369531813382415,4
P14,6.0,7.0,EN2,1030.025427332928,1347.2727272727273,714.8371897098023,1055.2435963411706,0.5305809100410138,0.7645262955912422,1240.0,770.952,0.6217354838709678,950.0,95.45454545454544,95.45454545454544,156.25,11.0,0.001846347267294,21.0,0.0011667168624427,0.0090298876882457,0.2932360410000008,0.0362275349104041,6.369531813382415,4
P14,6.0,7.0,EN2,1136.521007284951,1453.3333333333333,870.9841177273747,1165.9809513655737,0.599300998436267,0.7820098673979022,1360.0,533.736,0.3924529411764705,920.0,80.95238095238095,85.71428571428571,1359.375,7.0,0.0004775116642693,21.0,0.0011667168624427,0.0090298876882457,0.2932360410000008,0.0362275349104041,6.369531813382415,4
P14,6.0,7.0,EN2,676.7991894625338,1356.3636363636365,584.2255390852753,687.1556280369514,0.4307292848483933,0.498980635662726,1400.0,355.824,0.2541599999999999,510.0,90.9090909090909,95.45454545454544,164.0625,11.0,0.0010647863049726,21.0,0.0011667168624427,0.0090298876882457,0.2932360410000008,0.0362275349104041,6.369531813382415,4
P14,2.0,3.0,EP3,1114.0716115024004,1498.9473684210527,786.7082950627048,1143.243865475653,0.5248405058353719,0.7432359767747755,1120.0,415.128,0.37065,960.0,89.47368421052632,94.73684210526316,195.3125,9.5,7.303335488116396e-05,18.0,0.0031514573680979,0.0112811255957559,0.6626117463000011,0.2395070085419707,6.497801649353244,3
P14,2.0,3.0,EP3,547.5873006670735,1100.0,435.5328792282953,557.9857956508823,0.3959389811166321,0.4978066369700668,1100.0,504.084,0.4582581818181818,610.0,85.71428571428571,89.28571428571429,679.6875,9.333333333333334,0.0059716575180454,18.0,0.0031514573680979,0.0112811255957559,0.6626117463000011,0.2395070085419707,6.497801649353244,3
P14,2.0,3.0,EP3,904.0514868684696,1274.7826086956522,726.7666223211947,925.3187119121274,0.5701102426121241,0.7091809071614872,1120.0,711.6479999999999,0.6354,880.0,95.65217391304348,95.65217391304348,0.0,11.5,0.0034975649432692,18.0,0.0031514573680979,0.0112811255957559,0.6626117463000011,0.2395070085419707,6.497801649353244,3
P14,2.0,3.0,EP3,628.7288763847259,940.6060606060606,415.8270328058545,638.7689773710155,0.4420841521453994,0.6684295399708748,880.0,533.736,0.6065181818181818,720.0,93.93939393939394,96.96969696969695,398.4375,8.25,0.0197358398649173,18.0,0.0031514573680979,0.0112811255957559,0.6626117463000011,0.2395070085419707,6.497801649353244,3
P14,2.0,3.0,EP3,883.887517084127,1360.0,727.9979068520406,905.4122975591996,0.5352925785676769,0.6499172919736228,1200.0,385.476,0.32123,490.0,90.9090909090909,95.45454545454544,835.9375,7.333333333333333,0.0016012543380999,18.0,0.0031514573680979,0.0112811255957559,0.6626117463000011,0.2395070085419707,6.497801649353244,3
P14,2.0,3.0,EP3,583.7259631025504,1164.6153846153843,480.0435877645343,595.7538641642761,0.412190663206007,0.5012178018714105,1180.0,563.3879999999999,0.4774474576271186,730.0,88.46153846153845,92.3076923076923,0.0,13.0,0.0074665222795064,18.0,0.0031514573680979,0.0112811255957559,0.6626117463000011,0.2395070085419707,6.497801649353244,3
P14,2.0,3.0,EP3,1202.7241805773483,1288.695652173913,769.6947703640006,1230.751714827074,0.5972665222122813,0.9332879943751357,1160.0,415.128,0.3578689655172413,500.0,95.65217391304348,95.65217391304348,796.875,5.75,0.001266408979039,18.0,0.0031514573680979,0.0112811255957559,0.6626117463000011,0.2395070085419707,6.497801649353244,3
P15,5.0,5.0,CN4,662.1703445620253,1238.3333333333333,400.4309272973703,677.0314184009308,0.3233627945873785,0.5347270615574902,1280.0,266.868,0.2084906249999999,290.0,79.16666666666666,91.66666666666666,914.0625,6.0,0.0188303835961407,19.0,3.763839741727228e-06,7.870708694116751e-05,0.0125383482,8.532345418246678e-06,0.7902508082571432,2
P15,5.0,5.0,CN4,363.41811632433416,1307.8260869565215,313.44067905831486,371.95167958762056,0.2396654128437912,0.2778795437320374,1400.0,237.216,0.1694399999999999,260.0,86.95652173913044,91.30434782608695,1117.1875,4.6,0.0231679628073891,19.0,3.763839741727228e-06,7.870708694116751e-05,0.0125383482,8.532345418246678e-06,0.7902508082571432,2
P15,5.0,5.0,CN4,394.5077485124515,1229.5652173913045,358.8298946306347,403.7915539577556,0.2918347799329773,0.32085142205751,1320.0,237.216,0.1797090909090909,420.0,78.26086956521739,82.6086956521739,1117.1875,5.75,0.0320047514104495,19.0,3.763839741727228e-06,7.870708694116751e-05,0.0125383482,8.532345418246678e-06,0.7902508082571432,2
P15,5.0,5.0,CN4,452.8696380758033,1274.7826086956522,374.1277074769741,462.030152124146,0.293483535878936,0.3552524446024377,1280.0,474.432,0.37065,540.0,82.6086956521739,95.65217391304348,835.9375,7.666666666666667,0.0031723907305997,19.0,3.763839741727228e-06,7.870708694116751e-05,0.0125383482,8.532345418246678e-06,0.7902508082571432,2
P15,5.0,5.0,CN4,1087.1582421516478,1265.0,765.4098078239157,1111.227644306222,0.6050670417580362,0.8594136301594053,1040.0,444.78,0.4276730769230769,580.0,91.66666666666666,91.66666666666666,437.5,8.0,0.0005401807405902,19.0,3.763839741727228e-06,7.870708694116751e-05,0.0125383482,8.532345418246678e-06,0.7902508082571432,2
P15,5.0,5.0,CN4,939.9493400735818,1383.6363636363635,659.6575262574149,963.090264275814,0.4767564250217847,0.6793326373724966,1340.0,533.736,0.398310447761194,510.0,86.36363636363636,95.45454545454544,960.9375,7.333333333333333,0.0004534521961442,19.0,3.763839741727228e-06,7.870708694116751e-05,0.0125383482,8.532345418246678e-06,0.7902508082571432,2
P15,5.0,5.0,CN4,490.6458328910308,1232.0,325.9856847572707,499.9217330047122,0.2645987700951872,0.3982514877362263,1240.0,237.216,0.1913032258064516,280.0,84.0,96.0,835.9375,6.25,0.0022019575798135,19.0,3.763839741727228e-06,7.870708694116751e-05,0.0125383482,8.532345418246678e-06,0.7902508082571432,2
P15,5.0,6.0,CP4,420.2380277890138,1152.0,414.8895435333763,427.7849927241488,0.3601471732060558,0.3647899546779634,1240.0,415.128,0.3347806451612903,600.0,92.0,96.0,875.0,8.333333333333334,0.0018943777787223,16.0,3.875775720865674e-06,5.72853121258924e-05,0.0109831007999999,1.0515583035838845e-05,0.7045714283463331,1
P15,5.0,6.0,CP4,531.6841167460243,1190.7692307692307,368.9219221127753,542.6257150805393,0.3098181516450955,0.4465047492053176,1300.0,266.868,0.2052830769230769,510.0,88.46153846153845,96.15384615384616,1078.125,6.5,0.0068461909596789,16.0,3.875775720865674e-06,5.72853121258924e-05,0.0109831007999999,1.0515583035838845e-05,0.7045714283463331,1
P15,5.0,6.0,CP4,527.344581552051,1111.111111111111,428.2821978855075,537.5110732311975,0.3854539780969567,0.4746101233968459,1120.0,415.128,0.37065,540.0,96.29629629629628,96.29629629629628,1000.0,9.0,0.0043642631591529,16.0,3.875775720865674e-06,5.72853121258924e-05,0.0109831007999999,1.0515583035838845e-05,0.7045714283463331,1
P15,5.0,6.0,CP4,696.1838837548597,1118.4615384615386,459.77118054695256,710.1173611922657,0.411074645605941,0.6224477640174123,1220.0,504.084,0.413183606557377,600.0,96.15384615384616,96.15384615384616,359.375,8.666666666666666,0.0197968208908387,16.0,3.875775720865674e-06,5.72853121258924e-05,0.0109831007999999,1.0515583035838845e-05,0.7045714283463331,1
P15,5.0,6.0,CP4,545.5272678794342,1164.8,464.5169534042864,557.2499764305819,0.3987954613704382,0.4683441516822066,1120.0,533.736,0.47655,680.0,92.0,96.0,0.0,12.5,0.0028833179824735,16.0,3.875775720865674e-06,5.72853121258924e-05,0.0109831007999999,1.0515583035838845e-05,0.7045714283463331,1
P15,5.0,6.0,CP4,612.7533489640564,1169.6,476.6941717006128,625.1817127148262,0.407570256241974,0.5238999221648909,1280.0,355.824,0.2779874999999999,640.0,88.0,96.0,875.0,8.333333333333334,0.0034240273314381,16.0,3.875775720865674e-06,5.72853121258924e-05,0.0109831007999999,1.0515583035838845e-05,0.7045714283463331,1
P15,5.0,6.0,CP4,692.5208915153283,1087.142857142857,480.8700228086368,705.3495223773449,0.442324593910704,0.637010018476649,1020.0,533.736,0.5232705882352942,650.0,85.71428571428571,96.42857142857144,398.4375,9.333333333333334,0.0392167780894095,16.0,3.875775720865674e-06,5.72853121258924e-05,0.0109831007999999,1.0515583035838845e-05,0.7045714283463331,1
P15,5.0,4.0,EN4,538.5164807134504,1222.4,404.1583847948722,550.0882669620171,0.3306269509120355,0.4405403147197728,1320.0,415.128,0.3144909090909091,560.0,96.0,96.0,1273.4375,8.333333333333334,0.0015046737993161,13.0,6.421834606914066e-06,8.688996565524685e-05,0.0114619805999998,7.31136840362171e-06,0.8713898384344885,4
P15,5.0,4.0,EN4,856.0373823613079,1260.0,599.5940655795894,874.054655900863,0.4758683060155471,0.6793947479057999,1200.0,593.04,0.4942,770.0,95.83333333333334,95.83333333333334,640.625,12.0,0.0013399431533123,13.0,6.421834606914066e-06,8.688996565524685e-05,0.0114619805999998,7.31136840362171e-06,0.8713898384344885,4
P15,5.0,4.0,EN4,737.7894912055426,1251.2,529.0897844411664,753.6558242654768,0.4228658763116739,0.5896655140709259,1240.0,296.52,0.2391290322580645,400.0,84.0,92.0,835.9375,8.333333333333334,0.0118082033095436,13.0,6.421834606914066e-06,8.688996565524685e-05,0.0114619805999998,7.31136840362171e-06,0.8713898384344885,4
P15,5.0,4.0,EN4,725.219178692109,1361.8181818181818,541.247556806419,742.2026420761125,0.3974448013932316,0.5325374476377303,1360.0,296.52,0.2180294117647058,380.0,86.36363636363636,95.45454545454544,718.75,7.333333333333333,0.0041524871542872,13.0,6.421834606914066e-06,8.688996565524685e-05,0.0114619805999998,7.31136840362171e-06,0.8713898384344885,4
P15,5.0,4.0,EN4,462.2474740577034,1260.8695652173913,378.8728863769755,471.0125410780629,0.3004853926438081,0.3666100656319717,1360.0,237.216,0.1744235294117647,320.0,78.26086956521739,91.30434782608695,953.125,7.666666666666667,0.0075632440388215,13.0,6.421834606914066e-06,8.688996565524685e-05,0.0114619805999998,7.31136840362171e-06,0.8713898384344885,4
P15,5.0,4.0,EN4,459.6478983702531,1294.5454545454545,401.62440725404696,470.3149906989894,0.3102435730192778,0.3550650900332011,1280.0,296.52,0.2316562499999999,370.0,90.9090909090909,95.45454545454544,796.875,7.333333333333333,0.0017989790555681,13.0,6.421834606914066e-06,8.688996565524685e-05,0.0114619805999998,7.31136840362171e-06,0.8713898384344885,4
P15,5.0,4.0,EN4,567.1592062352433,1243.3333333333333,416.0128203152718,579.8950429772316,0.3345947616476717,0.4561602194921528,1280.0,177.91199999999998,0.1389937499999999,240.0,83.33333333333334,91.66666666666666,875.0,6.0,0.0093684057915134,13.0,6.421834606914066e-06,8.688996565524685e-05,0.0114619805999998,7.31136840362171e-06,0.8713898384344885,4
P15,5.0,5.0,EP1,515.8811232574161,1168.0,441.5125517279586,526.9326057613941,0.3780073216848961,0.4416790438847741,1200.0,296.52,0.2471,480.0,68.0,84.0,679.6875,8.333333333333334,0.0019320123036595,17.0,1.0562347211345483e-05,9.605663333004932e-05,0.0334622819999999,7.533949750501728e-05,1.0116581437194443,3
P15,5.0,5.0,EP1,818.4396607330741,1231.6666666666667,563.5883995062097,836.6808128603737,0.4575819211146493,0.6644976947765148,1240.0,652.3439999999999,0.5260838709677419,730.0,91.66666666666666,91.66666666666666,398.4375,8.0,0.0051897030054259,17.0,1.0562347211345483e-05,9.605663333004932e-05,0.0334622819999999,7.533949750501728e-05,1.0116581437194443,3
P15,5.0,5.0,EP1,587.3329549752849,1441.904761904762,466.04312083345945,602.0875963547252,0.3232135250166,0.4073313095931632,1440.0,355.824,0.2470999999999999,440.0,90.47619047619048,95.23809523809524,554.6875,7.0,0.0005167117945401,17.0,1.0562347211345483e-05,9.605663333004932e-05,0.0334622819999999,7.533949750501728e-05,1.0116581437194443,3
P15,5.0,5.0,EP1,880.3787063909864,1177.6,598.896763502136,899.2106038881701,0.5085740179196128,0.7476042003999546,1240.0,593.04,0.478258064516129,720.0,84.0,96.0,0.0,12.5,0.0131343699549647,17.0,1.0562347211345483e-05,9.605663333004932e-05,0.0334622819999999,7.533949750501728e-05,1.0116581437194443,3
P15,5.0,5.0,EP1,521.4722747503777,1243.2,387.8006360661794,532.663528676977,0.3119374485731816,0.4194596804620155,1320.0,415.128,0.3144909090909091,480.0,92.0,92.0,640.625,12.5,0.0422997705696931,17.0,1.0562347211345483e-05,9.605663333004932e-05,0.0334622819999999,7.533949750501728e-05,1.0116581437194443,3
P15,5.0,5.0,EP1,544.8285007578947,1345.4545454545455,405.4007690542576,557.7915637327519,0.3013113824051914,0.4049401019146514,1300.0,237.216,0.1824738461538461,340.0,90.9090909090909,90.9090909090909,398.4375,11.0,0.003461142889552,17.0,1.0562347211345483e-05,9.605663333004932e-05,0.0334622819999999,7.533949750501728e-05,1.0116581437194443,3
P15,5.0,5.0,EP1,960.2380657197166,1350.909090909091,709.3317384352085,983.0138302568232,0.5250773299318502,0.7108087969661427,1100.0,415.128,0.3773890909090909,810.0,77.27272727272727,90.9090909090909,437.5,11.0,0.0010123962169829,17.0,1.0562347211345483e-05,9.605663333004932e-05,0.0334622819999999,7.533949750501728e-05,1.0116581437194443,3
P16,2.0,3.0,CN2,977.9161518248892,1405.7142857142858,652.6604892941768,1002.3047125710352,0.4642909984816298,0.6956720592250228,1560.0,593.04,0.3801538461538461,1000.0,95.23809523809524,95.23809523809524,1117.1875,10.5,0.0041112013029919,15.0,5.025375809391093e-05,0.001690666511164,0.0478153326,0.0001779905131489,2.211539082455244,2
P16,2.0,3.0,CN2,1161.9032006234631,1394.5454545454545,791.6031188894456,1190.5820905278704,0.5676423929454956,0.8331770017508536,1360.0,385.476,0.2834382352941176,510.0,90.9090909090909,95.45454545454544,1000.0,7.333333333333333,0.0009358412803486,15.0,5.025375809391093e-05,0.001690666511164,0.0478153326,0.0001779905131489,2.211539082455244,2
P16,2.0,3.0,CN2,1327.9101831620444,1318.2608695652175,1007.85845044157,1352.5387384326702,0.7645364234879982,1.0073197299712078,1120.0,711.6479999999999,0.6354,940.0,91.30434782608695,95.65217391304348,0.0,11.5,0.000819994355063,15.0,5.025375809391093e-05,0.001690666511164,0.0478153326,0.0001779905131489,2.211539082455244,2
P16,2.0,3.0,CN2,649.0272441403085,1276.5217391304348,509.96086031320425,663.257081914665,0.3994924995641586,0.5084341490199965,1200.0,533.736,0.44478,680.0,91.30434782608695,95.65217391304348,515.625,11.5,0.0019089772801787,15.0,5.025375809391093e-05,0.001690666511164,0.0478153326,0.0001779905131489,2.211539082455244,2
P16,2.0,3.0,CN2,846.9279523795038,1288.3333333333333,575.0740343012682,864.4256015143002,0.4463705311523427,0.6573826279789163,1220.0,652.3439999999999,0.5347081967213114,780.0,87.5,91.66666666666666,554.6875,8.0,0.0103515198832636,15.0,5.025375809391093e-05,0.001690666511164,0.0478153326,0.0001779905131489,2.211539082455244,2
P16,2.0,3.0,CN2,1542.595215861893,1682.3529411764705,1060.7045383362224,1591.77050272121,0.6304887115984539,0.9169272262116148,1520.0,770.952,0.5072052631578947,840.0,82.35294117647058,94.11764705882352,882.8125,8.5,0.0002297587985908,15.0,5.025375809391093e-05,0.001690666511164,0.0478153326,0.0001779905131489,2.211539082455244,2
P16,2.0,3.0,CN2,778.7709615325393,1414.0,569.8790268672448,799.5378782230711,0.4030261859032848,0.5507573985378638,1540.0,533.736,0.3465818181818181,880.0,90.0,95.0,0.0,10.0,0.0027279340184735,15.0,5.025375809391093e-05,0.001690666511164,0.0478153326,0.0001779905131489,2.211539082455244,2
P16,5.0,6.0,CP4,1024.194275049162,1191.6666666666667,716.4141786441129,1047.1387705280913,0.601186723337717,0.8594637273139819,1080.0,593.04,0.5491111111111111,770.0,87.5,91.66666666666666,320.3125,12.0,0.0039787605348299,9.0,5.482613943172122e-05,0.0006780924746591,0.0463149414000003,0.0001813925778313,2.204729413074036,1
P16,5.0,6.0,CP4,782.454659464462,1700.0,672.1694464239522,796.2263940539997,0.3953937920140895,0.4602674467438011,1780.0,355.824,0.1999011235955056,420.0,88.88888888888889,94.44444444444444,1476.5625,9.0,0.007862302352832,9.0,5.482613943172122e-05,0.0006780924746591,0.0463149414000003,0.0001813925778313,2.204729413074036,1
P16,5.0,6.0,CP4,702.4114308450697,1285.2173913043478,591.2457538976295,716.7700519408629,0.4600356001233247,0.5465312215641612,1280.0,770.952,0.60230625,940.0,91.30434782608695,95.65217391304348,117.1875,11.5,0.0006533941018379,9.0,5.482613943172122e-05,0.0006780924746591,0.0463149414000003,0.0001813925778313,2.204729413074036,1
P16,5.0,6.0,CP4,713.2487711337535,1300.0,576.0621659574764,728.9601204063615,0.4431247430442126,0.548652900872118,1360.0,741.3,0.5450735294117647,1030.0,90.9090909090909,95.45454545454544,1398.4375,11.0,0.0030451222192085,9.0,5.482613943172122e-05,0.0006780924746591,0.0463149414000003,0.0001813925778313,2.204729413074036,1
P16,5.0,6.0,CP4,711.8866543879385,1283.3333333333333,501.5338790989677,727.7796652193019,0.3908056200771177,0.554716873549043,1440.0,355.824,0.2470999999999999,720.0,83.33333333333334,87.5,1039.0625,8.0,0.0146178451637407,9.0,5.482613943172122e-05,0.0006780924746591,0.0463149414000003,0.0001813925778313,2.204729413074036,1
P16,5.0,6.0,CP4,703.1358332498778,1241.6,518.906542645205,718.0569595104898,0.4179337489088314,0.5663142986870795,1280.0,593.04,0.4633124999999999,800.0,88.0,96.0,554.6875,12.5,0.0060548752993095,9.0,5.482613943172122e-05,0.0006780924746591,0.0463149414000003,0.0001813925778313,2.204729413074036,1
P16,5.0,6.0,CP4,1145.0580311656008,1510.0,782.3177440347234,1176.3637103155504,0.5180912212150486,0.7583165769308615,1600.0,504.084,0.3150524999999999,710.0,85.0,95.0,1437.5,6.666666666666667,0.0012505164489873,9.0,5.482613943172122e-05,0.0006780924746591,0.0463149414000003,0.0001813925778313,2.204729413074036,1
P16,5.0,3.0,EN4,690.154362065662,1301.6666666666667,501.126267752833,705.1610978443462,0.3849881698485273,0.530208216695771,1200.0,474.432,0.39536,530.0,87.5,91.66666666666666,679.6875,12.0,0.002827536166541,10.0,5.52520281113944e-05,0.0002257139351989,0.1477232988000001,0.001343723547685,2.2659792428399337,4
P16,5.0,3.0,EN4,736.4781055808787,1236.3636363636365,537.4945887173498,754.2388152808038,0.4347382702860917,0.5956808206904166,1080.0,444.78,0.4118333333333333,660.0,90.9090909090909,95.45454545454544,195.3125,11.0,0.0026088112726312,10.0,5.52520281113944e-05,0.0002257139351989,0.1477232988000001,0.001343723547685,2.2659792428399337,4
P16,5.0,3.0,EN4,1519.157661337361,1857.5,962.6595105920542,1571.5082230895566,0.518255456577149,0.8178506925100194,1740.0,1245.384,0.7157379310344828,1630.0,93.75,93.75,195.3125,8.0,0.0005670264559772,10.0,5.52520281113944e-05,0.0002257139351989,0.1477232988000001,0.001343723547685,2.2659792428399337,4
P16,5.0,3.0,EN4,932.765873042664,1216.6666666666667,585.4961973415791,953.5952356832466,0.481229751239654,0.7666568819528745,1280.0,711.6479999999999,0.5559749999999999,1060.0,87.5,95.83333333333334,78.125,12.0,0.0380775823700242,10.0,5.52520281113944e-05,0.0002257139351989,0.1477232988000001,0.001343723547685,2.2659792428399337,4
P16,5.0,3.0,EN4,853.1398590193867,1336.3636363636365,610.9675812032789,874.1886033835686,0.4571866253902087,0.6384039761369561,1480.0,681.996,0.460808108108108,1160.0,90.9090909090909,95.45454545454544,78.125,11.0,0.0015279149065243,10.0,5.52520281113944e-05,0.0002257139351989,0.1477232988000001,0.001343723547685,2.2659792428399337,4
P16,5.0,3.0,EN4,720.7403600927776,1285.4545454545455,549.1875147951986,737.5067392751001,0.4272321543668447,0.5606891061542116,1360.0,830.256,0.6104823529411765,940.0,86.36363636363636,86.36363636363636,320.3125,7.333333333333333,0.0046446305338377,10.0,5.52520281113944e-05,0.0002257139351989,0.1477232988000001,0.001343723547685,2.2659792428399337,4
P16,5.0,3.0,EN4,956.702670634926,1474.2857142857142,796.1191583461073,981.382483513624,0.5400033050797239,0.6489262300818297,1480.0,770.952,0.5209135135135136,960.0,95.23809523809524,95.23809523809524,593.75,10.5,0.0042041281689853,10.0,5.52520281113944e-05,0.0002257139351989,0.1477232988000001,0.001343723547685,2.2659792428399337,4
P16,5.0,4.0,EP2,811.4185110040318,1346.0869565217392,625.1235451015393,830.5112387854349,0.4644005664514019,0.6027979894409796,1320.0,830.256,0.6289818181818182,1100.0,91.30434782608695,95.65217391304348,875.0,5.75,0.0065454690013156,18.0,2.138889051671353e-05,0.0004834099869398,0.0327372906,3.491150016631981e-05,1.999789844583,3
P16,5.0,4.0,EP2,878.9833699825512,1631.111111111111,768.9939102404701,905.4865445454952,0.4714540321637759,0.5388862622508829,1640.0,533.736,0.3254487804878048,660.0,94.44444444444444,94.44444444444444,796.875,9.0,0.0002575352640589,18.0,2.138889051671353e-05,0.0004834099869398,0.0327372906,3.491150016631981e-05,1.999789844583,3
P16,5.0,4.0,EP2,632.5960620947444,1576.842105263158,524.6485874858306,650.678881273972,0.3327210668301328,0.401179078097468,1640.0,415.128,0.2531268292682926,580.0,84.21052631578947,89.47368421052632,242.1875,9.5,0.00151311691537,18.0,2.138889051671353e-05,0.0004834099869398,0.0327372906,3.491150016631981e-05,1.999789844583,3
P16,5.0,4.0,EP2,1432.424518081145,1426.6666666666667,985.7653540946412,1467.9796355965964,0.690957023898113,1.004035877159681,1320.0,1186.08,0.8985454545454545,1320.0,95.23809523809524,95.23809523809524,0.0,7.0,0.0018575281087033,18.0,2.138889051671353e-05,0.0004834099869398,0.0327372906,3.491150016631981e-05,1.999789844583,3
P16,5.0,4.0,EP2,1645.4482671904334,1771.764705882353,1350.9822134937494,1697.5256502725765,0.7625065614008546,0.9287058612960614,1520.0,948.864,0.6242526315789473,1240.0,94.11764705882352,94.11764705882352,0.0,8.5,8.68262916632261e-05,18.0,2.138889051671353e-05,0.0004834099869398,0.0327372906,3.491150016631981e-05,1.999789844583,3
P16,5.0,4.0,EP2,876.1387148271942,1401.8181818181818,640.175841644394,897.4163974856881,0.4566753734168829,0.6250016772437832,1520.0,563.3879999999999,0.3706499999999999,970.0,90.9090909090909,95.45454545454544,0.0,11.0,0.0041747024369763,18.0,2.138889051671353e-05,0.0004834099869398,0.0327372906,3.491150016631981e-05,1.999789844583,3
P16,5.0,4.0,EP2,668.5972047669825,1623.157894736842,540.8332319627942,687.7946189877446,0.3331981649576229,0.4119113777747298,1560.0,474.432,0.3041230769230769,580.0,89.47368421052632,94.73684210526316,359.375,9.5,0.0029074802997068,18.0,2.138889051671353e-05,0.0004834099869398,0.0327372906,3.491150016631981e-05,1.999789844583,3
P17,4.0,5.0,CN2,790.7060136359152,1135.3846153846157,565.9203531892506,806.9299845711523,0.4984393354647871,0.6964212857226895,1240.0,741.3,0.5978225806451613,950.0,92.3076923076923,96.15384615384616,0.0,13.0,0.007362596329309,18.0,1.0515912120103656e-05,3.8762161125354994e-05,0.0298610465999999,6.651777087357662e-05,0.6487005973630602,2
P17,4.0,5.0,CN2,719.8717834554877,1136.2962962962963,509.2690700945678,733.3883429251256,0.4481833406960016,0.6335247116459638,960.0,474.432,0.4942,880.0,96.29629629629628,96.29629629629628,320.3125,13.5,0.0013794979499747,18.0,1.0515912120103656e-05,3.8762161125354994e-05,0.0298610465999999,6.651777087357662e-05,0.6487005973630602,2
P17,4.0,5.0,CN2,826.7607473346405,1230.4,544.0931292833363,844.5408666028653,0.4422083300417233,0.6719446906165804,1280.0,711.6479999999999,0.5559749999999999,840.0,92.0,96.0,39.0625,12.5,0.0336172049207077,18.0,1.0515912120103656e-05,3.8762161125354994e-05,0.0298610465999999,6.651777087357662e-05,0.6487005973630602,2
P17,4.0,5.0,CN2,941.928675447154,1041.428571428571,592.8444570581312,959.8717863099456,0.5692607955290698,0.9044582617462384,960.0,593.04,0.6177499999999999,770.0,89.28571428571429,92.85714285714286,554.6875,9.333333333333334,0.0050893563713511,18.0,1.0515912120103656e-05,3.8762161125354994e-05,0.0298610465999999,6.651777087357662e-05,0.6487005973630602,2
P17,4.0,5.0,CN2,845.9828346495804,1211.6666666666667,592.5308039445615,863.3494842853676,0.4890212962403533,0.6981976627094197,1040.0,711.6479999999999,0.684276923076923,1070.0,91.66666666666666,95.83333333333334,398.4375,8.0,0.0240403582408993,18.0,1.0515912120103656e-05,3.8762161125354994e-05,0.0298610465999999,6.651777087357662e-05,0.6487005973630602,2
P17,4.0,5.0,CN2,857.0834265110952,1156.923076923077,551.8171380504177,873.384222435922,0.4769696007084728,0.7408300894045371,1140.0,711.6479999999999,0.6242526315789473,930.0,96.15384615384616,96.15384615384616,234.375,8.666666666666666,0.0072297884857671,18.0,1.0515912120103656e-05,3.8762161125354994e-05,0.0298610465999999,6.651777087357662e-05,0.6487005973630602,2
